2970.83	-14871.8	1119.77	-13752.1	0.001645
3000.61	-14876.9	1131	-13745.9	0.00165
3006.28	-14878.6	1133.14	-13745.5	0.001655
2985.16	-14875.8	1125.17	-13750.7	0.00166
2996.55	-14870.5	1129.47	-13741	0.001665
2981.84	-14866	1123.92	-13742.1	0.00167
2971.4	-14865.6	1119.99	-13745.6	0.001675
2963.11	-14868.2	1116.86	-13751.4	0.00168
2968.72	-14870.5	1118.98	-13751.5	0.001685
2963.64	-14869	1117.06	-13751.9	0.00169
2949.16	-14863.8	1111.61	-13752.2	0.001695
2950.77	-14858	1112.21	-13745.8	0.0017
2935.98	-14855.7	1106.64	-13749.1	0.001705
2955.94	-14859.5	1114.16	-13745.4	0.00171
2957.58	-14866.1	1114.78	-13751.3	0.001715
2967.82	-14871.4	1118.64	-13752.8	0.00172
2970.8	-14874.3	1119.76	-13754.5	0.001725
2981.1	-14875.3	1123.64	-13751.7	0.00173
2983.56	-14875	1124.57	-13750.4	0.001735
2990.56	-14872.6	1127.21	-13745.4	0.00174
2992.87	-14868.2	1128.08	-13740.1	0.001745
2995.29	-14863.2	1128.99	-13734.2	0.00175
2981.51	-14858.6	1123.8	-13734.8	0.001755
2971.6	-14854.4	1120.06	-13734.3	0.00176
2967.81	-14850.9	1118.64	-13732.2	0.001765
2958.52	-14849.3	1115.13	-13734.2	0.00177
2949.23	-14850.3	1111.63	-13738.7	0.001775
2960.73	-14853	1115.97	-13737	0.00178
2977.06	-14855.4	1122.12	-13733.3	0.001785
2981.02	-14856.7	1123.61	-13733.1	0.00179
2993.25	-14857.5	1128.23	-13729.3	0.001795
2989.61	-14857.4	1126.85	-13730.6	0.0018
2981.94	-14855	1123.96	-13731.1	0.001805
2978.95	-14850	1122.83	-13727.2	0.00181
2953.61	-14843.2	1113.28	-13729.9	0.001815
2932.76	-14838.4	1105.42	-13733	0.00182
2968.38	-14838.8	1118.85	-13719.9	0.001825
2988.65	-14844.2	1126.49	-13717.7	0.00183
3007.12	-14852.9	1133.45	-13719.4	0.001835
3058.49	-14861.4	1152.81	-13708.6	0.00184
3039.79	-14865.1	1145.77	-13719.4	0.001845
3033.64	-14862.1	1143.45	-13718.7	0.00185
3011.53	-14854.4	1135.11	-13719.3	0.001855
2991.3	-14845.7	1127.49	-13718.2	0.00186
2993.62	-14841	1128.36	-13712.6	0.001865
2993.02	-14838.2	1128.14	-13710.1	0.00187
3006.01	-14836.8	1133.03	-13703.8	0.001875
2998.89	-14837	1130.35	-13706.7	0.00188
2985.89	-14838.2	1125.45	-13712.7	0.001885
2986.84	-14839.7	1125.81	-13713.9	0.00189
3015.89	-14840.6	1136.76	-13703.9	0.001895
3014.86	-14840	1136.37	-13703.7	0.0019
2986.76	-14837.8	1125.78	-13712.1	0.001905
2977.62	-14835.7	1122.33	-13713.4	0.00191
2985.1	-14834.7	1125.15	-13709.6	0.001915
2980.57	-14835.6	1123.44	-13712.2	0.00192
2982.49	-14839.4	1124.17	-13715.2	0.001925
2982.85	-14846.2	1124.3	-13721.9	0.00193
3031.42	-14852.8	1142.61	-13710.2	0.001935
3037.95	-14853.8	1145.07	-13708.8	0.00194
3027.07	-14847.2	1140.97	-13706.2	0.001945
2995.79	-14836.6	1129.18	-13707.4	0.00195
2986.55	-14828.7	1125.7	-13703	0.001955
2983.98	-14827.5	1124.73	-13702.8	0.00196
2958.83	-14830.2	1115.25	-13714.9	0.001965
2989.27	-14834.5	1126.72	-13707.8	0.00197
3001.37	-14837.5	1131.29	-13706.3	0.001975
2999.88	-14837	1130.72	-13706.2	0.00198
3014.09	-14831.3	1136.08	-13695.2	0.001985
3008.47	-14821.6	1133.96	-13687.6	0.00199
2998.47	-14810.6	1130.19	-13680.4	0.001995
2987.96	-14800.5	1126.23	-13674.3	0.002
2953.55	-14793.3	1113.26	-13680	0.002005
2952.36	-14791	1112.81	-13678.2	0.00201
2980.87	-14795.6	1123.56	-13672	0.002015
3003.68	-14806.5	1132.15	-13674.4	0.00202
